ID,Age,Gender
00065352,34,M
00040867,45,M
00090538,32,F
00007833,6,M
00051240,38,F
00094077,35,F
00027343,11,M
00087260,17,F
00051780,17,F
00084540,9,F
00053068,18,M
00016610,38,M
00074316,20,M
00073048,14,M
00090755,19,F
00089873,13,M
00060806,24,F
00077445,42,F
00080567,20,F
00009525,8,F
00053169,35,M
00032029,19,F
00025510,30,M
00036026,33,M
00037481,9,F
00035789,38,M
00042677,45,M
00091097,11,M
00062775,33,M
00058520,39,F
00026318,6,M
00062391,10,F
00032266,4,F
00017191,36,M
00007843,17,F
00088343,21,F
00076948,14,F
00027472,33,F
00025697,43,F
00046255,21,M
00006230,16,M
00023263,36,M
00066033,15,F
00069152,11,M
00059970,20,F
00042166,11,F
00063380,38,F
00033838,5,F
00043434,22,M
00066297,50,M
00056406,47,F
00058348,12,F
00072150,4,F
00031655,50,M
00087362,7,M
00066162,25,F
00090729,6,M
00082222,23,F
00035312,43,M
00045860,39,F
00030092,16,M
00085123,11,M
00035304,24,F
00019658,45,F
00024604,41,M
00075494,37,F
00090582,8,M
00076321,27,F
00043676,31,F
00080263,8,F
00077170,15,F
00071858,31,M
00079188,25,M
00032791,23,F
00017304,41,M
00001053,43,M
00046049,10,M
00048261,8,F
00088622,48,M
00040650,28,M
00014108,20,M
00036503,10,F
00093500,20,F
00050196,22,F
00022916,28,M
00034755,11,M
00082042,29,F
00075272,25,M
00027397,28,F
00042611,4,M
00029076,24,F
00048263,10,M
00029876,62,M
00037214,30,M
00059399,23,F
00032235,45,F
00093382,25,F
00037230,24,M
00010006,11,M
00015192,16,F
00045418,11,F
00044063,19,F
00037036,37,F
00068061,32,F
00056036,21,M
00074633,50,M
00046271,25,F
00055997,22,M
00000436,12,M
00049969,10,M
00092862,29,F
00035327,45,M
00028393,21,F
00091627,22,F
00027186,6,F
00079228,9,F
00009709,27,F
00020750,24,M
00005072,11,M
00068754,33,M
00072754,16,F
00083494,14,F
00057864,15,F
00023388,13,M
00055602,50,F
00030453,13,M
00043473,22,M
00071590,18,F
00052331,35,M
00074946,25,M
00067763,24,F
00046132,22,M
00059437,46,F
00051814,41,M
00005421,7,M
00070805,7,F
00006499,17,F
00022807,6,F
00024113,4,M
00007682,46,F
00029394,8,M
00081986,32,M
00058202,32,M
00084803,9,M
00026252,27,M
00051893,22,F
00085440,14,M
00053183,47,M
00035462,13,M
00090371,22,F
00086600,55,F
00038763,11,F
00044055,24,M
00069248,39,F
00042852,72,F
00019880,4,F
00089599,69,F
00092555,22,M
00005305,27,M
00042135,12,F
00035354,12,F
00006697,16,M
00016736,42,M
00028812,22,F
00067938,30,M
00007182,47,M
00045087,24,M
00030630,27,F
00037258,8,F
00039816,39,F
00073018,36,M
00050573,12,M
00034573,73,M
00075178,28,M
00030187,24,F
00018903,19,F
00004379,17,M
00031849,28,F
00093264,25,F
00067596,7,F
00026488,21,M
00050620,12,F
00072356,40,M
00053224,47,F
00027849,76,F
00072573,34,F
00088222,26,F
00069447,38,F
00063068,22,F
00082775,24,M
00021696,63,M
00030241,17,F
00084696,5,F
00052157,25,F
00001777,11,F
00094733,9,F
00039325,31,M
00062094,42,F
00035946,44,M
00026280,18,M
00090125,74,M
00029897,28,M
00091479,23,M
00061970,24,F
00008988,45,M
00055603,23,F
00072644,34,M
00078979,22,F
00085979,16,F
00089594,9,F
00069801,13,M
00089150,16,F
00042491,25,F
00070320,43,M
00077918,27,F
00076132,30,M
00067388,23,F
00042787,48,M
00058800,24,F
00087559,14,F
00067587,49,F
00073154,14,M
00083965,25,F
00032846,7,M
00020015,47,M
00056838,47,F
00005520,11,M
00069672,20,F
00093076,21,M
00008842,29,F
00049818,44,F
00046180,33,M
00005688,16,F
00035459,17,F
00059501,26,M
00086038,16,F
00029670,20,F
00003298,13,M
00087064,41,F
00006130,23,F
00057162,19,F
00062128,31,F
00061193,22,M
00021166,42,F
00049983,47,M
00070326,42,M
00039084,30,M
00075686,15,M
00036325,10,F
00023664,8,F
00031028,11,M
00063318,17,F
00071727,26,M
00053540,45,F
00020651,47,M
00081356,8,M
00035805,38,F
00068410,30,M
00022124,15,M
00056995,20,F
00025048,22,F
00079966,10,M
00091653,11,F
00089540,14,M
00025005,9,M
00029653,41,F
00078237,10,M
00091334,11,F
00037165,37,M
00056287,28,F
00040950,25,F
00009491,22,F
00038390,14,M
00082467,14,M
00057860,14,M
00059870,18,F
00016961,2,M
00021395,8,M
00079312,9,M
00046931,43,F
00065617,6,F
00045147,48,F
00052056,41,M
00069996,44,M
00032075,3,M
00060586,20,M
00029979,16,F
00006352,13,F
00079037,29,F
00077243,44,F
00075157,27,M
00089565,40,F
00086436,49,F
00087190,46,F
00020657,34,M
00054550,12,F
00086189,26,M
00053993,8,F
00039752,37,M
00071820,47,M
00061013,37,M
00081331,12,M
00014777,14,M
00042282,29,F
00026805,42,M
00044199,17,M
00057375,8,F
00055375,13,F
00070942,41,F
00030946,39,M
00021309,43,M
00018656,21,F
00054653,80,M
00071312,10,M
00085498,21,M
00067805,23,F
00088949,27,M
00071798,31,F
00087947,6,M
00008187,14,M
00076899,23,F
00044591,14,M
00071519,9,M
00065559,46,M
00064997,33,M
00058906,32,M
00053432,17,F
00064773,19,M
00061436,11,M
00001964,10,F
00072830,27,F
00009212,12,F
00088930,75,F
00067873,9,F
00015661,48,M
00036236,8,F
00082057,37,F
00083347,43,F
00045830,14,M
00085874,41,F
00015409,41,M
00083316,10,F
00006967,24,M
00036965,37,F
00053960,2,F
00093942,49,F
00048245,6,F
00018685,51,M
00064843,22,F
00015152,41,F
00048956,15,F
00062369,38,M
00048779,64,M
00045466,12,M
00072370,8,F
00089419,39,F
00005724,6,M
00016702,38,F
00065554,12,M
00075799,27,F
00000795,21,F
00073657,14,F
00068557,8,M
00054050,4,M
00005792,13,M
00007920,21,F
00039358,10,M
00030084,46,F
00004644,31,M
00083446,14,F
00045293,63,F
00029414,45,M
00029793,8,M
00080151,40,M
00041945,30,F
00093940,32,M
00084820,9,M
00045410,11,F
00062345,45,F
00018709,40,F
00003161,7,F
00064404,52,F
00053513,10,F
00063185,17,F
00040631,8,F
00091480,6,F
00071668,43,M
00038852,12,F
00023074,6,F
00072341,30,F
00050610,11,F
00024575,24,M
00047971,8,F
00018677,55,M
00034127,8,M
00040510,24,F
00041640,11,F
00023001,43,M
00069692,8,M
00053933,10,M
00027411,45,F
00091323,14,M
00031850,6,F
00073020,14,F
00064530,21,F
00068408,63,F
00050987,33,M
00086324,19,F
00037103,49,M
00003348,34,M
00093443,61,M
00036386,11,M
00018588,42,M
00008205,9,M
00027927,23,F
00020103,23,M
00094717,4,F
00084438,30,F
00021930,7,F
00077260,7,M
00084299,22,F
00020947,21,F
00067517,15,M
00034763,38,F
00093834,14,F
00006109,12,F
00040502,37,M
00038095,15,F
00065684,23,F
00008668,12,M
00047630,7,M
00091492,17,F
00066510,21,F
00050968,65,F
00043719,27,M
00053104,21,F
00078844,25,M
00047376,40,F
00071571,18,F
00005670,33,F
00035792,5,M
00055459,26,M
00047813,24,M
00077289,50,M
00081518,30,M
00037054,68,F
00079995,38,M
00004717,15,F
00009838,39,F
00028336,30,M
00018026,9,F
00085340,29,M
00007958,45,F
00022587,29,M
00019428,8,F
00037501,9,M
00026197,25,F
00016665,24,F
00073011,22,F
00000777,35,M
00023684,47,M
00048054,41,F
00037055,42,F
00004880,14,F
00055722,13,M
00018276,11,M
00077610,9,M
00084086,29,M
00004596,45,F
00038661,32,F
00089852,80,M
00017254,36,F
00048088,34,F
00008961,16,F
00094802,32,F
00081273,27,M
00054939,54,M
00053520,11,F
00037864,9,M
00069069,39,M
00005290,37,M
00005269,25,M
00077593,9,M
00081726,43,M
00030270,16,M
00066304,8,F
00071195,36,F
00057176,44,M
00070578,10,M
00092778,25,M
00086542,37,M
00019630,11,F
00072246,41,M
00014276,13,M
00024137,40,M
00068508,82,M
00075463,32,M
00007325,11,F
00031586,15,M
00094771,55,M
00056875,14,F
00094311,30,M
00035731,7,M
00080859,39,F
00094287,28,M
00062548,34,F
00033961,35,F
00071786,32,M
00063896,52,M
00023622,8,F
00092487,30,F
00060306,9,F
00068559,12,F
00053407,17,F
00030203,69,M
00080681,16,M
00063860,45,F
00067084,16,M
00037352,44,F
00086005,21,F
00026927,15,F
00052480,17,F
00078732,36,M
00032434,12,F
00023018,15,F
00044601,77,M
00052141,55,F
00019306,7,M
00063110,11,M
00054164,31,F
00083222,38,M
00047393,9,M
00084442,14,M
00030451,24,F
00008672,49,F
00052307,3,F
00074275,41,F
00046528,13,M
00059972,23,M
00047781,8,F
00069841,9,M
00027576,43,F
00075435,40,M
00037661,47,M
00068761,42,F
00081411,37,M
00057618,30,F
00042439,28,M
00062757,14,M
00006086,10,F
00069222,14,F
00014264,45,F
00033437,27,M
00087564,10,M
00046847,10,M
00083016,13,M
00006602,7,M
00093936,51,M
00073420,32,M
00007884,42,F
00038271,14,M
00015943,14,M
00048606,36,M
00058298,7,F
00037419,52,M
00063121,21,F
00069851,7,F
00030144,26,M
00056278,6,F
00081281,12,F
00018590,53,F
00037335,23,F
00000999,21,F
00023857,49,F
00007956,7,F
00009032,59,F
00043423,16,M
00088087,60,M
00092173,37,M
00019615,34,F
00002117,9,F
00085861,37,F
00084568,48,M
00030178,43,M
00084078,32,M
00043471,22,M
00094846,46,M
00072611,30,F
00043902,22,M
00082953,9,M
00073300,41,F
00065016,39,F
00050151,34,M
00052355,25,F
00018402,23,M
00065062,21,M
00041182,11,M
00075071,56,M
00019753,4,F
00031763,10,M
00061381,12,F
00066690,60,F
00009228,2,M
00074210,31,F
00055293,36,F
00046291,16,F
00006427,25,M
00024611,16,M
00091765,22,F
00039989,10,M
00082124,14,F
00028140,56,M
00076194,41,M
00003369,26,M
00064671,32,F
00093302,25,F
00061312,27,F
00048696,11,M
00073072,51,F
00004190,24,M
00064840,25,M
00006241,43,F
00052390,38,F
00083991,33,F
00080903,22,F
00022655,42,F
00034422,5,F
00009943,38,M
00086578,25,M
00059073,43,M
00034128,41,M
00087613,21,M
00060525,15,F
00061371,35,M
00031855,16,F
00069022,26,F
00038870,16,M
00030768,39,F
00003833,41,F
00030123,21,F
00001185,29,M
00018253,17,M
00057621,25,F
00088634,24,M
00091676,16,F
00069049,20,M
00076070,43,M
00049780,9,F
00086155,16,M
00031310,41,M
00074213,27,M
00072815,27,F
00020719,28,M
00088640,40,F
00053456,13,M
00068747,61,F
00089185,28,M
00037704,39,F
00001445,25,F
00014546,41,M
00020158,21,F
00034992,8,F
00018074,28,F
00094678,26,F
00082416,53,M
00029340,11,M
00023154,14,F
00020346,10,M
00059418,18,F
00041445,31,F
00070150,21,M
00052940,20,M
00074867,22,F
00015014,43,F
00015437,50,M
00053331,23,F
00039065,31,M
00006394,34,F
00041827,42,F
00052589,34,M
00045025,30,M
00059655,21,F
00042497,25,F
00005506,11,M
00064117,24,M
00015361,37,F
00026208,16,M
00086016,14,F
00070675,9,M
00067498,37,M
00060850,33,M
00048115,51,F
00026774,43,M
00066570,76,M
00070855,12,M
00087374,8,M
00032364,27,M
00082795,34,M
00032331,8,M
00090832,49,M
00092979,24,M
00057723,17,F
00028095,31,M
00047074,25,F
00061299,39,M
00057803,21,M
00063722,46,M
00028758,22,F
00031769,15,M
00083658,35,M
00020464,56,M
00044166,29,M
00083636,20,F
00036455,8,F
00063731,39,F
00094869,7,M
00046717,27,F
00039830,22,F
00041083,6,F
00042757,34,F
00026595,5,M
00038898,30,M
00062635,5,M
00062157,26,F
00094185,49,F
00080436,36,M
00064108,23,M
00084711,41,F
00046636,6,F
00077716,38,F
00064315,23,F
00070593,42,M
00075290,23,F
00046679,21,M
00068566,43,M
00069563,43,F
00071528,54,F
00080220,42,M
00077247,28,M
00042097,32,M
00049672,4,F
00088078,14,F
00069325,50,F
00090554,21,M
00028125,28,F
00027607,2,F
00042094,31,M
00007481,49,F
00003264,42,F
00090873,13,F
00001181,23,F
00016515,9,M
00077857,22,M
00006314,25,F
00073766,37,F
00024846,45,M
00083726,44,F
00078531,24,F
00093173,14,M
00024559,44,M
00075124,38,F
00018003,40,F
00049349,23,F
00037092,35,M
00022741,10,F
00039867,32,F
00083191,43,M
00007691,19,F
00026333,23,F
00006618,46,M
00016873,40,F
00091362,7,F
00057321,26,M
00066640,6,M
00064722,20,F
00025926,30,F
00067286,18,F
00079587,49,M
00024286,46,F
00050341,36,F
00000341,8,M
00054662,47,F
00079700,9,F
00044547,28,M
00057845,22,M
00009485,13,F
00068657,37,M
00058757,45,M
00068459,14,M
00078793,32,F
00001687,39,M
00022429,32,F
00079799,23,F
00080050,10,F
00025482,44,M
00019199,19,M
00039675,28,M
00034601,50,F
00063608,22,F
00091142,46,F
00017529,41,F
00074177,7,M
00058126,12,M
00058964,48,F
00066182,24,M
00058653,18,F
00038410,19,F
00046379,31,F
00073393,13,M
00022986,12,M
00064228,20,F
00083781,14,F
00075640,10,M
00003497,6,F
00044365,28,F
00086118,12,F
00021548,42,M
00045009,25,M
00046364,11,F
00039977,37,F
00083426,33,F
00033238,35,M
00057335,42,F
00062349,25,M
00094168,42,M
00021867,38,M
00067768,38,F
00056340,58,F
00081056,16,F
00046975,31,M
00072296,19,M
00030979,37,F
00057667,25,F
00092879,5,F
00017569,11,M
00065524,9,F
00040136,44,F
00008787,46,M
00025415,29,F
00017935,43,F
00024359,7,F
00093918,11,F
00072853,42,M
00035627,6,M
00068876,30,F
00084131,17,F
00015007,40,M
00079313,41,F
00094170,8,M
00050853,17,M
00046830,41,F
00067841,12,F
00050766,12,F
00007913,8,M
00004095,32,M
00076211,34,M
00023474,49,F
00020326,29,M
00038412,19,M
00017810,40,F
00019095,25,F
00052531,22,F
00060983,23,F
00059363,12,F
00060984,22,F
00008728,6,F
00042286,38,F
00071512,25,F
00004271,8,M
00093393,67,F
00052173,41,M
00027254,7,F
00071632,35,F
00050109,6,F
00092855,7,M
00072410,6,M
00058541,10,M
00059137,29,F
00007553,9,M
00089233,25,M
00019369,46,F
00053620,42,M
00005407,10,F
00050250,40,M
00037909,34,F
00059921,33,M
00049097,35,F
00079448,32,M
00039774,23,M
00000599,28,F
00004474,28,M
00021289,23,M
00082376,77,F
00068626,7,F
00065392,9,M
00042694,35,F
00054529,12,F
00074426,30,F
00005862,28,F
00037284,42,F
00077652,9,F
00093316,51,F
00060756,8,F
00041171,12,F
00048895,10,F
00052625,27,F
00062394,10,F
00070277,5,M
00091855,34,F
00084940,26,M
00025190,48,M
00003986,5,F
00065532,9,M
00065175,45,F
00038833,10,F
00030999,12,F
00014670,34,F
00021807,37,F
00072228,28,F
00023387,39,F
00039316,40,F
00042377,25,M
00004811,10,F
00018210,17,M
00017870,19,M
00024920,19,F
00015786,23,M
00074037,32,M
00080599,38,M
00074122,28,F
00055910,53,F
00071105,42,F
00039070,43,F
00033996,10,M
00036573,40,M
00048979,12,F
00068833,44,F
00024820,23,M
00025801,5,M
00079198,36,M
00030624,35,F
00077200,33,F
00030764,42,M
00022830,44,F
00079076,11,F
00074634,29,M
00026390,8,M
00054549,14,F
00014656,6,F
00024857,5,F
00029189,37,F
00008790,33,F
00045362,37,M
00039175,33,F
00007155,4,M
00072829,26,F
00072136,43,M
00021355,27,F
00085899,24,F
00048930,23,F
00029275,23,F
00089362,29,F
00043490,30,F
00007918,10,M
00055274,34,F
00049894,37,M
00019437,8,M
00060631,23,F
00052059,22,F
00077499,20,M
00055714,13,M
00004481,43,F
00002562,40,M
00074314,31,F
00051497,12,F
00087243,34,F
00033867,28,M
00077793,49,M
00077256,40,M
00063545,35,F
00039740,8,F
00051755,17,F
00041604,41,F
00030256,17,M
00067188,43,M
00094425,49,F
00058963,54,M
00055416,9,F
00085325,10,F
00033779,28,F
00054934,41,M
00071889,35,F
00078525,38,M
00039205,26,M
00070562,27,M
00047575,50,F
00017835,6,F
00014026,10,M
00024430,13,M
00016458,33,M
00049941,12,M
00060345,5,M
00024749,18,F
00061712,7,F
00060664,22,F
00048461,30,M
00080630,22,F
00009914,18,M
00069988,25,M
00007039,18,F
00067354,42,M
00049711,4,F
00009091,11,M
00075767,18,M
00062587,21,M
00045171,9,F
00074102,35,F
00035972,26,F
00090760,25,F
00044621,24,M
00002143,37,M
00078578,5,F
00029646,14,M
00090241,32,M
00026935,13,M
00069237,12,M
00025396,6,M
00045185,16,F
00037866,44,F
00019088,23,F
00062993,24,F
00075419,68,M
00026516,11,F
00000639,10,F
00047187,38,F
00064062,27,M
00036448,9,M
00061198,13,F
00088580,24,F
00067522,26,M
00035199,15,F
00070888,25,F
00084351,30,F
00074492,11,M
00041361,26,F
00009047,10,F
00081196,47,F
00091369,8,M
00049638,40,M
00026536,33,M
00000758,23,M
00003662,30,M
00053127,21,F
00072948,56,M
00062172,26,F
00090848,50,M
00083192,12,M
00020441,32,M
00082436,38,F
00093427,26,F
00041365,25,M
00022303,18,F
00073413,5,M
00030439,13,M
00074334,24,F
00081952,31,M
00003479,37,M
00056245,15,F
00034695,44,F
00044571,24,F
00024460,10,M
00061391,22,M
00076259,23,F
00052181,17,M
00066563,28,F
00035275,12,F
00008888,44,M
00029991,13,M
00077025,17,F
00027889,21,F
00045053,29,M
00047749,20,F
00029584,26,F
00024183,32,M
00086656,47,M
00056561,12,M
00094966,26,F
00049486,45,M
00058775,14,F
00008969,39,F
00084880,34,M
00035608,3,M
00073390,13,F
00081211,37,M
00063025,22,F
00015421,6,M
00046639,13,F
00049328,26,F
00009288,26,F
00033379,45,M
00005803,20,M
00088844,51,M
00086342,43,M
00082696,33,F
00057794,48,M
00029094,9,M
00091275,38,M
00084674,33,M
00067624,72,F
00051766,20,M
00066072,24,M
00086392,18,F
00050819,32,F
00044155,39,M
00006121,43,F
00062905,31,F
00088058,14,F
00091618,37,M
00090173,14,M
00048890,13,M
00035793,40,F
00083288,30,M
00064347,21,M
00042266,10,M
00086022,15,F
00018640,47,F
00078087,18,F
00062633,28,M
00021949,69,F
00030003,17,M
00032278,26,M
00026542,6,M
00015026,22,M
00061357,18,M
00080280,43,F
00017821,39,M
00029695,44,F
00088790,7,M
00045564,26,M
00082176,55,F
00015647,9,F
00014966,27,F
00093819,10,M
00048555,44,F
00017967,46,M
00022543,32,F
00022142,30,F
00014618,26,F
00086042,32,F
00075500,68,F
00040014,45,M
00063967,23,M
00058227,37,F
00021178,18,F
00062305,29,F
00004977,5,M
00072773,14,F
00072777,14,M
00081516,15,F
00032539,8,M
00059960,18,F
00013976,17,F
00060109,22,M
00069317,55,F
00071545,9,F
00077805,15,M
00015511,7,M
00041066,5,M
00092316,24,M
00019474,23,M
00045764,13,M
00028923,7,F
00087202,10,F
00033655,34,F
00040820,14,M
00002377,51,F
00093399,70,F
00008339,40,F
00091069,25,M
00077598,7,M
00018139,45,F
00079520,39,M
00067716,45,M
00040756,10,M
00004622,41,F
00051262,13,M
00025238,7,F
00041642,10,M
00085918,40,F
00042704,67,F
00029755,35,F
00028405,19,M
00017058,6,M
00064600,20,M
00000500,13,F
00006041,44,F
00094099,5,M
00001024,17,M
00019175,39,M
00020553,21,F
00004979,36,F
00046575,10,M
00045765,8,F
00082790,44,M
00021443,32,M
00059511,35,M
00059394,40,F
00060889,21,F
00043963,7,F
00017242,6,F
00020330,27,F
00026013,22,M
00085347,23,M
00028470,7,M
00022036,30,F
00027422,47,F
00053805,47,F
00035699,16,M
00080684,15,M
00036076,42,M
00077505,2,F
00021236,28,M
00086703,46,F
00018360,13,F
00000541,35,F
00047628,19,F
00061574,69,M
00070266,12,M
00003514,27,M
00070061,5,M
00009221,5,F
00055329,10,F
00032067,57,M
00090851,43,M
00094526,65,F
00037494,9,F
00031923,13,M
00036278,13,M
00092713,19,M
00074421,19,F
00041064,39,M
00091761,34,F
00041160,29,M
00074132,69,M
00002540,7,M
00023514,26,F
00086740,36,M
00046543,51,M
00024876,7,F
00091585,45,F
00021135,24,M
00051189,14,F
00022595,28,F
00074518,37,F
00058185,43,M
00035644,33,F
00072650,31,M
00041163,11,M
00026628,40,F
00057258,21,F
00053207,12,F
00068373,20,F
00079245,21,M
00090472,24,M
00048213,77,M
00033735,36,F
00038347,27,F
00062778,65,F
00088291,21,M
00015733,40,F
00039851,47,M
00092931,44,F
00057286,5,M
00064021,41,M
00052658,47,F
00071452,8,M
00048227,45,F
00050012,42,F
00053433,17,F
00041109,43,F
00095093,42,F
00047494,42,M
00000583,25,M
00023707,40,M
00022638,9,F
00086228,23,F
00088116,23,F
00051066,27,F
00030393,25,M
00087140,53,M
00053146,13,F
00050464,12,F
00038266,15,M
00084211,22,F
00057460,41,F
00023443,50,M
00080285,35,F
00032447,43,F
00019529,47,F
00006607,7,M
00035885,49,M
00028970,22,F
00061051,12,F
00000210,8,M
00061612,75,F
00031776,16,M
00039592,6,M
00020136,21,F
00051935,28,M
00023131,53,F
00023279,45,F
00086236,34,M
00075446,48,F
00070210,7,F
00024285,13,M
00056051,27,F
00042229,5,M
00006333,15,M
00085832,31,M
00028381,72,M
00043064,46,F
00033608,26,M
00063029,12,M
00022896,25,F
00025531,25,F
00077019,16,F
00069097,35,M
00007897,45,F
00052071,41,F
00059757,12,M
00017755,26,F
00009550,34,M
00032807,9,M
00045605,48,F
00041128,12,F
00086043,11,M
00030818,37,F
00003332,30,F
00023291,45,F
00048102,26,F
00030631,44,M
00037666,46,F
00006799,10,M
00019459,48,M
00065708,13,F
00033469,45,F
00049632,23,M
00051336,8,F
00025658,10,M
00002453,8,F
00083023,43,M
00043710,23,F
00040938,8,F
00034641,8,M
00025913,8,M
00039064,45,M
00043665,30,M
00078898,24,M
00061460,13,F
00088738,42,M
00067181,20,F
00072363,37,F
00055366,6,M
00084335,23,F
00033850,27,M
00036569,45,F
00029237,7,F
00024932,45,M
00059911,27,F
00018404,5,F
00038343,15,M
00069233,10,F
00065509,10,M
00006970,22,F
00036556,12,F
00057550,44,M
00054712,27,F
00051156,76,F
00048528,41,M
00048328,20,F
00042910,17,F
00080004,13,M
00094079,19,F
00093125,42,F
00073662,14,M
00063676,41,F
00007269,12,F
00069463,47,F
00050980,21,F
00017139,6,F
00057676,32,M
00008725,10,F
00050615,43,M
00051167,9,M
00000078,52,M
00044790,23,F
00078930,29,F
00063399,42,M
00035192,16,F
00002552,8,M
00048880,7,F
00036434,8,F
00032797,43,M
00074320,22,F
00061894,25,F
00025207,30,M
00056987,11,F
00042744,64,F
00032686,27,F
00085497,42,M
00072610,9,F
00044926,27,F
00052820,17,F
00077416,12,F
00079855,28,M
00052833,27,F
00091196,9,F
00065541,24,M
00002151,7,M
00029507,16,F
00021094,35,M
00001082,24,F
00082055,14,F
00057692,32,M
00047145,9,F
00062177,45,M
00028141,49,F
00066847,20,F
00092295,9,M
00043668,30,F
00028110,29,M
00049172,24,F
00091337,41,F
00036801,23,M
00022179,14,F
00050421,45,F
00046369,18,F
00014244,35,M
00082004,14,F
00008707,5,F
00089390,22,M
00006631,11,F
00028348,7,F
00072616,31,M
00050168,28,M
00019217,39,M
00017377,42,M
00062789,20,M
00052789,21,F
00088845,48,M
00023214,7,F
00042812,17,M
00066312,61,M
00065635,21,F
00045432,56,F
00001778,37,F
00020334,21,M
00028335,29,M
00054251,23,F
00004473,53,M
00069918,41,F
00079067,41,M
00085378,46,F
00085215,38,F
00023456,48,M
00072141,24,M
00084871,19,M
00047080,2,F
00004406,12,F
00087346,45,F
00018323,7,M
00001704,8,M
00015292,8,F
00022090,22,M
00029286,57,M
00093884,12,F
00018343,41,F
00034862,44,F
00040566,13,F
00039883,51,M
00066183,24,M
00094444,13,M
00063532,10,F
00082331,24,F
00063668,21,M
00075321,32,M
00094814,39,M
00029778,26,M
00006091,6,M
00091039,36,F
00017166,42,F
00066586,23,M
00036507,9,F
00034364,65,M
00043460,50,F
00047555,36,M
00036947,62,F
